,uid,item,annotation,pred_uerr
1598,118,191,"[([881.0, 211.0], [916.0, 255.0]), ([811.0, 220.0], [848.0, 263.0]), ([746.0, 227.0], [787.0, 268.0]), ([691.0, 193.0], [726.0, 241.0]), ([614.0, 183.0], [649.0, 230.0]), ([534.0, 203.0], [571.0, 244.0]), ([453.0, 198.0], [491.0, 238.0]), ([384.0, 230.0], [421.0, 270.0]), ([323.0, 174.0], [357.0, 221.0]), ([237.0, 190.0], [285.0, 244.0]), ([141.0, 161.0], [189.0, 225.0])]",0.43472329556159334
1599,163,191,"[([883.0, 220.0], [915.0, 255.0]), ([817.0, 218.0], [849.0, 273.0]), ([748.0, 227.0], [784.0, 269.0]), ([700.0, 188.0], [729.0, 232.0]), ([612.0, 186.0], [652.0, 229.0]), ([541.0, 199.0], [576.0, 247.0]), ([456.0, 191.0], [488.0, 232.0]), ([379.0, 221.0], [429.0, 267.0]), ([323.0, 167.0], [355.0, 222.0]), ([245.0, 191.0], [280.0, 243.0]), ([137.0, 160.0], [194.0, 218.0])]",0.5637417298245893
1601,138,191,"[([138.0, 161.0], [188.0, 219.0]), ([244.0, 193.0], [278.0, 240.0]), ([325.0, 178.0], [357.0, 220.0]), ([379.0, 232.0], [418.0, 271.0]), ([457.0, 200.0], [488.0, 235.0]), ([540.0, 204.0], [572.0, 245.0]), ([616.0, 189.0], [644.0, 227.0]), ([697.0, 195.0], [726.0, 238.0]), ([747.0, 229.0], [784.0, 269.0]), ([816.0, 227.0], [849.0, 267.0]), ([880.0, 211.0], [914.0, 252.0])]",0.4532362924257245
1602,73,4,"[([74.0, 90.0], [156.0, 198.0]), ([243.0, 159.0], [316.0, 246.0]), ([424.0, 111.0], [511.0, 224.0]), ([662.0, 142.0], [731.0, 237.0]), ([606.0, 137.0], [658.0, 211.0]), ([571.0, 120.0], [619.0, 202.0]), ([735.0, 142.0], [792.0, 207.0]), ([856.0, 64.0], [964.0, 176.0])]",0.572205738007143
1604,68,4,"[([885.0, 79.0], [963.0, 174.0]), ([744.0, 145.0], [781.0, 207.0]), ([662.0, 152.0], [725.0, 227.0]), ([612.0, 139.0], [654.0, 190.0]), ([577.0, 143.0], [604.0, 188.0]), ([431.0, 134.0], [500.0, 229.0]), ([242.0, 167.0], [307.0, 251.0]), ([87.0, 109.0], [156.0, 200.0])]",0.5471391872185972
1605,167,4,"[([70.0, 79.0], [170.0, 215.0]), ([229.0, 141.0], [323.0, 278.0]), ([423.0, 95.0], [513.0, 231.0]), ([653.0, 128.0], [740.0, 235.0]), ([857.0, 29.0], [1017.0, 208.0])]",0.7414480787260318
1606,58,4,"[([81.0, 96.0], [162.0, 200.0]), ([239.0, 162.0], [316.0, 248.0]), ([440.0, 119.0], [503.0, 227.0]), ([661.0, 146.0], [722.0, 225.0]), ([743.0, 144.0], [775.0, 205.0]), ([880.0, 74.0], [962.0, 173.0]), ([614.0, 141.0], [655.0, 198.0])]",0.5172593048717969
1607,138,4,"[([79.0, 102.0], [154.0, 200.0]), ([245.0, 165.0], [312.0, 252.0]), ([436.0, 133.0], [505.0, 230.0]), ([658.0, 149.0], [723.0, 230.0]), ([880.0, 65.0], [962.0, 176.0]), ([745.0, 142.0], [796.0, 207.0]), ([611.0, 138.0], [651.0, 186.0]), ([577.0, 142.0], [605.0, 186.0]), ([377.0, 197.0], [398.0, 224.0])]",0.4532362924257245
1608,136,4,"[([882.0, 74.0], [960.0, 168.0]), ([668.0, 154.0], [727.0, 221.0]), ([751.0, 144.0], [812.0, 197.0]), ([609.0, 136.0], [659.0, 191.0]), ([571.0, 127.0], [611.0, 192.0]), ([435.0, 135.0], [514.0, 224.0]), ([242.0, 167.0], [316.0, 248.0]), ([80.0, 108.0], [159.0, 204.0])]",0.4887157543878963
1609,82,4,"[([82.0, 94.0], [158.0, 193.0]), ([244.0, 160.0], [315.0, 247.0]), ([434.0, 125.0], [509.0, 229.0]), ([664.0, 144.0], [725.0, 230.0]), ([880.0, 76.0], [963.0, 174.0]), ([745.0, 143.0], [796.0, 202.0]), ([610.0, 133.0], [652.0, 188.0]), ([577.0, 143.0], [609.0, 187.0]), ([373.0, 196.0], [401.0, 225.0])]",0.5509336984102476
1610,179,4,"[([74.0, 107.0], [169.0, 194.0]), ([243.0, 148.0], [316.0, 260.0]), ([427.0, 116.0], [511.0, 223.0]), ([653.0, 144.0], [727.0, 225.0]), ([870.0, 75.0], [963.0, 174.0])]",0.5610533814004335
1611,138,8,"[([237.0, 211.0], [329.0, 313.0]), ([339.0, 108.0], [405.0, 202.0]), ([461.0, 132.0], [525.0, 217.0]), ([567.0, 120.0], [637.0, 220.0])]",0.4532362924257245
1612,45,8,"[([252.0, 221.0], [312.0, 294.0]), ([345.0, 121.0], [403.0, 196.0]), ([464.0, 146.0], [527.0, 210.0]), ([578.0, 136.0], [631.0, 211.0])]",0.5095143623276951
1614,87,8,"[([571.0, 133.0], [640.0, 217.0]), ([467.0, 147.0], [522.0, 210.0]), ([347.0, 125.0], [415.0, 186.0]), ([249.0, 223.0], [326.0, 312.0])]",0.46671161078811024
1615,69,8,"[([349.0, 114.0], [407.0, 184.0]), ([243.0, 221.0], [329.0, 303.0]), ([465.0, 146.0], [521.0, 212.0]), ([565.0, 134.0], [637.0, 216.0])]",0.42874363666612403
1616,94,8,"[([560.0, 136.0], [642.0, 221.0]), ([347.0, 113.0], [398.0, 203.0]), ([468.0, 141.0], [524.0, 229.0]), ([228.0, 196.0], [326.0, 316.0])]",0.422521518183123
1617,77,8,"[([246.0, 232.0], [306.0, 315.0]), ([355.0, 116.0], [402.0, 197.0]), ([474.0, 143.0], [517.0, 221.0]), ([571.0, 147.0], [640.0, 224.0])]",0.6100088210960403
1618,174,8,"[([564.0, 126.0], [642.0, 222.0]), ([461.0, 133.0], [524.0, 219.0]), ([338.0, 111.0], [406.0, 201.0]), ([237.0, 202.0], [326.0, 313.0])]",0.4399766326259547
1619,21,8,"[([303.0, 292.0], [309.0, 312.0]), ([340.0, 112.0], [402.0, 201.0]), ([478.0, 142.0], [527.0, 238.0]), ([571.0, 122.0], [638.0, 211.0]), ([244.0, 203.0], [333.0, 311.0])]",0.5126646934504498
1620,114,47,"[([414.0, 287.0], [492.0, 384.0])]",0.4043521576206409
1621,154,47,"[([398.0, 284.0], [501.0, 387.0])]",0.5655480214759356
1623,69,47,"[([414.0, 283.0], [487.0, 371.0])]",0.42874363666612403
1624,87,47,"[([410.0, 283.0], [502.0, 379.0])]",0.46671161078811024
1625,150,47,"[([406.0, 273.0], [509.0, 389.0])]",0.37191317930397827
1626,132,47,"[([410.0, 286.0], [500.0, 393.0])]",0.47840705905014985
1627,38,47,"[([406.0, 280.0], [505.0, 389.0])]",0.35124262354202057
1628,174,47,"[([409.0, 283.0], [500.0, 386.0])]",0.4399766326259547
1629,68,138,"[([678.0, 253.0], [811.0, 412.0]), ([496.0, 246.0], [589.0, 380.0]), ([420.0, 307.0], [463.0, 377.0])]",0.5471391872185972
1630,136,138,"[([417.0, 293.0], [464.0, 383.0]), ([494.0, 234.0], [597.0, 374.0]), ([673.0, 239.0], [841.0, 425.0]), ([0.0, 239.0], [71.0, 435.0])]",0.4887157543878963
1631,34,138,"[([408.0, 284.0], [514.0, 390.0]), ([482.0, 181.0], [653.0, 372.0]), ([671.0, 215.0], [846.0, 397.0])]",0.5249208149451333
1632,152,138,"[([680.0, 226.0], [824.0, 415.0]), ([497.0, 251.0], [599.0, 381.0]), ([418.0, 301.0], [475.0, 384.0])]",0.4376392685036509
1633,132,138,"[([685.0, 211.0], [843.0, 405.0]), ([498.0, 230.0], [608.0, 374.0]), ([415.0, 298.0], [479.0, 383.0])]",0.47840705905014985
1634,163,138,"[([693.0, 201.0], [886.0, 408.0]), ([506.0, 251.0], [592.0, 360.0]), ([419.0, 307.0], [471.0, 374.0])]",0.5637417298245893
1635,91,138,"[([686.0, 237.0], [834.0, 395.0]), ([505.0, 239.0], [600.0, 365.0]), ([419.0, 311.0], [462.0, 369.0])]",0.43460532297242915
1637,73,138,"[([496.0, 233.0], [618.0, 380.0]), ([682.0, 214.0], [828.0, 409.0]), ([408.0, 307.0], [486.0, 409.0])]",0.572205738007143
1638,132,79,"[([425.0, 76.0], [502.0, 180.0])]",0.47840705905014985
1639,191,79,"[([427.0, 86.0], [504.0, 184.0])]",0.34220467924194076
1642,152,79,"[([433.0, 75.0], [505.0, 172.0])]",0.4376392685036509
1643,45,79,"[([432.0, 78.0], [509.0, 169.0])]",0.5095143623276951
1645,69,79,"[([428.0, 82.0], [508.0, 161.0])]",0.42874363666612403
1646,87,79,"[([427.0, 87.0], [510.0, 175.0])]",0.46671161078811024
1647,137,153,"[([572.0, 413.0], [660.0, 471.0]), ([788.0, 374.0], [857.0, 441.0]), ([904.0, 460.0], [987.0, 568.0]), ([270.0, 446.0], [295.0, 482.0])]",0.6277455467937825
1648,163,153,"[([791.0, 390.0], [821.0, 438.0]), ([590.0, 422.0], [634.0, 478.0]), ([271.0, 438.0], [289.0, 464.0]), ([564.0, 396.0], [586.0, 416.0]), ([413.0, 404.0], [443.0, 440.0])]",0.5637417298245893
1649,136,153,"[([586.0, 417.0], [633.0, 470.0]), ([786.0, 399.0], [841.0, 444.0]), ([920.0, 455.0], [990.0, 565.0]), ([399.0, 405.0], [448.0, 455.0]), ([276.0, 441.0], [302.0, 481.0]), ([556.0, 392.0], [588.0, 432.0])]",0.4887157543878963
1650,154,153,"[([595.0, 424.0], [623.0, 468.0]), ([796.0, 404.0], [842.0, 444.0]), ([413.0, 412.0], [439.0, 438.0]), ([950.0, 466.0], [986.0, 563.0])]",0.5655480214759356
1651,131,153,"[([788.0, 399.0], [840.0, 464.0]), ([929.0, 464.0], [989.0, 578.0]), ([565.0, 404.0], [582.0, 442.0]), ([596.0, 424.0], [629.0, 464.0]), ([406.0, 404.0], [437.0, 459.0]), ([269.0, 442.0], [292.0, 477.0])]",0.46796622444560587
1652,73,153,"[([595.0, 417.0], [633.0, 469.0]), ([793.0, 398.0], [841.0, 448.0]), ([265.0, 440.0], [296.0, 475.0]), ([406.0, 402.0], [446.0, 446.0])]",0.572205738007143
1655,77,153,"[([790.0, 400.0], [815.0, 450.0]), ([961.0, 480.0], [989.0, 576.0]), ([594.0, 427.0], [622.0, 470.0]), ([560.0, 400.0], [577.0, 428.0]), ([272.0, 449.0], [292.0, 470.0])]",0.6100088210960403
1656,21,129,"[([513.0, 141.0], [573.0, 207.0]), ([418.0, 118.0], [450.0, 149.0]), ([315.0, 134.0], [341.0, 154.0]), ([75.0, 77.0], [94.0, 102.0]), ([208.0, 147.0], [241.0, 189.0]), ([63.0, 92.0], [72.0, 104.0]), ([40.0, 94.0], [49.0, 107.0]), ([947.0, 137.0], [962.0, 160.0])]",0.5126646934504498
1657,118,129,"[([512.0, 129.0], [568.0, 209.0]), ([947.0, 135.0], [965.0, 156.0]), ([424.0, 119.0], [452.0, 153.0]), ([318.0, 135.0], [340.0, 156.0]), ([201.0, 137.0], [247.0, 190.0]), ([75.0, 71.0], [97.0, 107.0])]",0.43472329556159334
1658,68,129,"[([512.0, 135.0], [572.0, 215.0]), ([424.0, 119.0], [448.0, 146.0]), ([471.0, 107.0], [485.0, 124.0]), ([206.0, 146.0], [238.0, 193.0]), ([318.0, 134.0], [340.0, 157.0]), ([72.0, 79.0], [95.0, 106.0]), ([64.0, 90.0], [71.0, 104.0]), ([39.0, 94.0], [48.0, 106.0]), ([950.0, 139.0], [961.0, 156.0])]",0.5471391872185972
1659,167,129,"[([200.0, 135.0], [253.0, 208.0])]",0.7414480787260318
1660,110,129,"[([515.0, 137.0], [574.0, 218.0]), ([210.0, 146.0], [233.0, 192.0]), ([77.0, 79.0], [94.0, 104.0]), ([320.0, 135.0], [337.0, 161.0]), ([952.0, 137.0], [960.0, 159.0])]",0.45883779766069327
1662,73,129,"[([513.0, 120.0], [573.0, 215.0]), ([424.0, 118.0], [456.0, 150.0]), ([315.0, 131.0], [345.0, 161.0]), ([204.0, 131.0], [264.0, 196.0]), ([71.0, 77.0], [104.0, 112.0]), ([950.0, 134.0], [969.0, 161.0]), ([33.0, 93.0], [46.0, 118.0]), ([57.0, 90.0], [74.0, 115.0])]",0.572205738007143
1663,77,129,"[([426.0, 123.0], [443.0, 145.0]), ([212.0, 149.0], [228.0, 187.0]), ([75.0, 78.0], [91.0, 104.0]), ([0.0, 91.0], [11.0, 139.0]), ([320.0, 136.0], [333.0, 149.0]), ([950.0, 139.0], [961.0, 154.0])]",0.6100088210960403
1664,136,129,"[([509.0, 131.0], [579.0, 211.0]), ([424.0, 116.0], [456.0, 152.0]), ([312.0, 127.0], [345.0, 158.0]), ([195.0, 135.0], [248.0, 193.0]), ([75.0, 76.0], [105.0, 110.0]), ([946.0, 132.0], [970.0, 156.0]), ([55.0, 81.0], [74.0, 108.0]), ([35.0, 89.0], [57.0, 116.0]), ([0.0, 84.0], [10.0, 140.0])]",0.4887157543878963
1665,118,70,"[([561.0, 196.0], [793.0, 472.0])]",0.43472329556159334
1666,132,70,"[([542.0, 162.0], [800.0, 487.0])]",0.47840705905014985
1667,87,70,"[([564.0, 233.0], [806.0, 436.0])]",0.46671161078811024
1668,131,70,"[([552.0, 183.0], [797.0, 503.0])]",0.46796622444560587
1669,69,70,"[([575.0, 239.0], [799.0, 419.0])]",0.42874363666612403
1670,160,70,"[([254.0, 74.0], [979.0, 683.0])]",0.9817070751384855
1671,115,70,"[([543.0, 180.0], [801.0, 489.0])]",0.5209978254383694
1672,114,70,"[([556.0, 224.0], [798.0, 485.0])]",0.4043521576206409
1673,154,70,"[([563.0, 161.0], [814.0, 460.0])]",0.5655480214759356
1674,87,155,"[([675.0, 204.0], [754.0, 301.0]), ([353.0, 152.0], [456.0, 252.0]), ([88.0, 119.0], [176.0, 224.0])]",0.46671161078811024
1675,137,155,"[([324.0, 99.0], [455.0, 233.0]), ([647.0, 161.0], [751.0, 285.0]), ([23.0, 74.0], [167.0, 217.0])]",0.6277455467937825
1676,136,155,"[([68.0, 81.0], [154.0, 231.0]), ([326.0, 107.0], [451.0, 249.0]), ([653.0, 181.0], [763.0, 301.0])]",0.4887157543878963
1677,152,155,"[([658.0, 190.0], [764.0, 294.0]), ([335.0, 121.0], [451.0, 252.0]), ([63.0, 100.0], [148.0, 237.0])]",0.4376392685036509
1678,132,155,"[([660.0, 172.0], [754.0, 296.0]), ([340.0, 114.0], [434.0, 258.0]), ([59.0, 88.0], [151.0, 235.0])]",0.47840705905014985
1679,114,155,"[([661.0, 205.0], [756.0, 312.0]), ([351.0, 126.0], [446.0, 256.0]), ([80.0, 115.0], [154.0, 234.0])]",0.4043521576206409
1680,41,155,"[([657.0, 179.0], [766.0, 305.0]), ([332.0, 121.0], [444.0, 255.0]), ([48.0, 86.0], [152.0, 233.0])]",0.4366932010214382
1681,118,155,"[([661.0, 193.0], [763.0, 297.0]), ([340.0, 115.0], [440.0, 247.0]), ([57.0, 95.0], [148.0, 232.0])]",0.43472329556159334
1682,69,155,"[([352.0, 135.0], [445.0, 231.0]), ([86.0, 110.0], [152.0, 223.0]), ([661.0, 192.0], [753.0, 297.0])]",0.42874363666612403
1683,77,164,"[([220.0, 319.0], [251.0, 361.0]), ([525.0, 322.0], [559.0, 361.0]), ([623.0, 400.0], [660.0, 462.0]), ([646.0, 299.0], [665.0, 316.0])]",0.6100088210960403
1685,68,164,"[([625.0, 409.0], [672.0, 461.0]), ([522.0, 321.0], [557.0, 354.0]), ([216.0, 316.0], [258.0, 364.0]), ([176.0, 337.0], [204.0, 370.0]), ([92.0, 296.0], [111.0, 319.0]), ([429.0, 236.0], [446.0, 265.0]), ([396.0, 279.0], [406.0, 302.0]), ([646.0, 299.0], [671.0, 330.0])]",0.5471391872185972
1686,167,164,"[([628.0, 383.0], [666.0, 475.0]), ([521.0, 312.0], [560.0, 359.0])]",0.7414480787260318
1688,73,164,"[([625.0, 386.0], [680.0, 465.0]), ([519.0, 304.0], [565.0, 358.0]), ([544.0, 269.0], [572.0, 310.0]), ([643.0, 292.0], [673.0, 332.0]), ([216.0, 304.0], [260.0, 365.0]), ([173.0, 335.0], [206.0, 376.0]), ([90.0, 292.0], [117.0, 328.0])]",0.572205738007143
1689,110,164,"[([630.0, 407.0], [666.0, 462.0]), ([528.0, 318.0], [554.0, 358.0]), ([221.0, 316.0], [247.0, 369.0]), ([174.0, 334.0], [203.0, 368.0])]",0.45883779766069327
1690,136,164,"[([511.0, 297.0], [569.0, 376.0]), ([621.0, 393.0], [680.0, 469.0]), ([206.0, 300.0], [264.0, 368.0]), ([166.0, 310.0], [200.0, 368.0]), ([89.0, 285.0], [113.0, 325.0]), ([11.0, 362.0], [28.0, 374.0]), ([0.0, 313.0], [25.0, 361.0]), ([641.0, 291.0], [680.0, 337.0]), ([551.0, 270.0], [583.0, 314.0]), ([418.0, 224.0], [455.0, 268.0]), ([17.0, 258.0], [36.0, 282.0])]",0.4887157543878963
1691,163,164,"[([518.0, 312.0], [563.0, 357.0]), ([635.0, 397.0], [680.0, 445.0]), ([216.0, 312.0], [253.0, 355.0]), ([176.0, 328.0], [208.0, 381.0])]",0.5637417298245893
1692,77,115,"[([203.0, 347.0], [237.0, 386.0]), ([310.0, 336.0], [343.0, 383.0]), ([5.0, 338.0], [50.0, 473.0]), ([452.0, 369.0], [494.0, 431.0]), ([595.0, 341.0], [640.0, 406.0]), ([408.0, 313.0], [435.0, 369.0]), ([344.0, 246.0], [360.0, 280.0]), ([125.0, 310.0], [153.0, 358.0]), ([173.0, 288.0], [201.0, 336.0])]",0.6100088210960403
1693,163,115,"[([597.0, 312.0], [652.0, 405.0]), ([448.0, 336.0], [501.0, 434.0]), ([304.0, 312.0], [347.0, 394.0]), ([193.0, 314.0], [251.0, 373.0]), ([4.0, 344.0], [55.0, 437.0]), ([41.0, 192.0], [78.0, 258.0]), ([326.0, 237.0], [350.0, 269.0]), ([403.0, 301.0], [432.0, 360.0])]",0.5637417298245893
1696,169,115,"[([446.0, 355.0], [503.0, 423.0]), ([299.0, 331.0], [344.0, 380.0]), ([337.0, 241.0], [368.0, 272.0]), ([205.0, 329.0], [244.0, 388.0]), ([40.0, 192.0], [86.0, 255.0]), ([0.0, 333.0], [44.0, 453.0]), ([117.0, 307.0], [154.0, 353.0]), ([601.0, 335.0], [650.0, 404.0])]",0.6179430262964376
1697,82,115,"[([198.0, 336.0], [245.0, 389.0]), ([303.0, 327.0], [348.0, 379.0]), ([338.0, 242.0], [368.0, 275.0]), ([401.0, 306.0], [442.0, 364.0]), ([447.0, 353.0], [504.0, 425.0]), ([594.0, 340.0], [648.0, 405.0]), ([117.0, 312.0], [154.0, 356.0]), ([0.0, 329.0], [49.0, 459.0]), ([44.0, 189.0], [93.0, 255.0]), ([59.0, 349.0], [87.0, 390.0]), ([245.0, 325.0], [264.0, 355.0])]",0.5509336984102476
1698,21,115,"[([593.0, 350.0], [656.0, 419.0]), ([449.0, 356.0], [498.0, 428.0]), ([403.0, 313.0], [443.0, 357.0]), ([332.0, 244.0], [365.0, 270.0]), ([303.0, 322.0], [345.0, 382.0]), ([199.0, 331.0], [245.0, 390.0]), ([110.0, 307.0], [147.0, 361.0]), ([1.0, 347.0], [50.0, 455.0])]",0.5126646934504498
1699,136,115,"[([178.0, 319.0], [250.0, 391.0]), ([300.0, 324.0], [348.0, 388.0]), ([319.0, 225.0], [379.0, 281.0]), ([437.0, 343.0], [511.0, 439.0]), ([590.0, 333.0], [660.0, 419.0]), ([396.0, 295.0], [444.0, 355.0]), ([111.0, 292.0], [156.0, 367.0]), ([0.0, 290.0], [63.0, 473.0])]",0.4887157543878963
1700,68,115,"[([592.0, 342.0], [647.0, 403.0]), ([448.0, 363.0], [500.0, 427.0]), ([195.0, 336.0], [245.0, 395.0]), ([2.0, 354.0], [53.0, 458.0]), ([119.0, 315.0], [154.0, 367.0]), ([305.0, 331.0], [346.0, 383.0]), ([407.0, 314.0], [441.0, 366.0]), ([337.0, 246.0], [369.0, 276.0])]",0.5471391872185972
1701,110,152,"[([738.0, 204.0], [836.0, 304.0]), ([646.0, 239.0], [706.0, 318.0]), ([544.0, 228.0], [598.0, 310.0]), ([432.0, 217.0], [490.0, 298.0]), ([273.0, 222.0], [332.0, 312.0]), ([107.0, 314.0], [154.0, 402.0]), ([110.0, 230.0], [150.0, 285.0])]",0.45883779766069327
1702,137,152,"[([67.0, 313.0], [167.0, 398.0]), ([248.0, 215.0], [332.0, 311.0]), ([429.0, 208.0], [494.0, 291.0]), ([540.0, 227.0], [605.0, 303.0]), ([644.0, 233.0], [719.0, 316.0]), ([741.0, 206.0], [863.0, 297.0]), ([87.0, 194.0], [165.0, 278.0])]",0.6277455467937825
1703,115,152,"[([740.0, 206.0], [853.0, 294.0]), ([638.0, 243.0], [718.0, 316.0]), ([536.0, 221.0], [601.0, 308.0]), ([431.0, 221.0], [487.0, 300.0]), ([330.0, 245.0], [357.0, 297.0]), ([260.0, 226.0], [328.0, 300.0]), ([98.0, 215.0], [151.0, 294.0]), ([70.0, 313.0], [165.0, 396.0])]",0.5209978254383694
1704,136,152,"[([89.0, 200.0], [153.0, 283.0]), ([79.0, 299.0], [166.0, 406.0]), ([254.0, 200.0], [337.0, 318.0]), ([316.0, 235.0], [361.0, 314.0]), ([425.0, 187.0], [485.0, 301.0]), ([537.0, 215.0], [609.0, 321.0]), ([638.0, 220.0], [720.0, 320.0]), ([746.0, 198.0], [845.0, 305.0])]",0.4887157543878963
1705,21,152,"[([426.0, 200.0], [488.0, 290.0]), ([544.0, 230.0], [596.0, 308.0]), ([646.0, 235.0], [705.0, 321.0]), ([752.0, 206.0], [840.0, 303.0]), ([254.0, 212.0], [330.0, 309.0]), ([98.0, 208.0], [147.0, 280.0]), ([86.0, 315.0], [154.0, 397.0])]",0.5126646934504498
1706,152,152,"[([732.0, 199.0], [843.0, 299.0]), ([639.0, 238.0], [719.0, 318.0]), ([540.0, 226.0], [600.0, 306.0]), ([423.0, 207.0], [494.0, 294.0]), ([260.0, 216.0], [336.0, 318.0]), ([93.0, 321.0], [166.0, 403.0]), ([93.0, 224.0], [156.0, 284.0])]",0.4376392685036509
1707,73,152,"[([737.0, 186.0], [854.0, 303.0]), ([637.0, 225.0], [720.0, 325.0]), ([528.0, 212.0], [615.0, 308.0]), ([420.0, 190.0], [489.0, 304.0]), ([254.0, 199.0], [337.0, 312.0]), ([85.0, 203.0], [159.0, 290.0]), ([89.0, 308.0], [159.0, 399.0])]",0.572205738007143
1708,118,152,"[([93.0, 219.0], [154.0, 282.0]), ([255.0, 221.0], [331.0, 307.0]), ([423.0, 213.0], [488.0, 299.0]), ([540.0, 227.0], [600.0, 310.0]), ([645.0, 237.0], [712.0, 316.0]), ([746.0, 200.0], [848.0, 295.0]), ([96.0, 324.0], [159.0, 394.0])]",0.43472329556159334
1709,111,152,"[([746.0, 195.0], [813.0, 307.0]), ([645.0, 221.0], [702.0, 324.0]), ([545.0, 233.0], [583.0, 310.0]), ([426.0, 203.0], [488.0, 303.0]), ([249.0, 231.0], [331.0, 324.0]), ([89.0, 217.0], [154.0, 279.0]), ([73.0, 307.0], [156.0, 399.0])]",0.4848545392991851
1710,110,60,"[([463.0, 262.0], [578.0, 413.0])]",0.45883779766069327
1711,56,60,"[([455.0, 241.0], [597.0, 410.0])]",0.455049693926882
1712,69,60,"[([464.0, 257.0], [570.0, 399.0])]",0.42874363666612403
1713,34,60,"[([468.0, 234.0], [588.0, 402.0])]",0.5249208149451333
1714,138,60,"[([464.0, 232.0], [598.0, 412.0])]",0.4532362924257245
1715,114,60,"[([461.0, 269.0], [576.0, 412.0])]",0.4043521576206409
1716,77,60,"[([467.0, 276.0], [558.0, 406.0])]",0.6100088210960403
1717,87,60,"[([466.0, 273.0], [564.0, 419.0])]",0.46671161078811024
1718,45,60,"[([463.0, 280.0], [560.0, 392.0])]",0.5095143623276951
1720,137,72,"[([524.0, 284.0], [577.0, 357.0]), ([460.0, 288.0], [489.0, 332.0]), ([372.0, 442.0], [436.0, 513.0]), ([328.0, 242.0], [366.0, 293.0]), ([566.0, 114.0], [625.0, 165.0]), ([733.0, 121.0], [783.0, 183.0])]",0.6277455467937825
1721,115,72,"[([418.0, 651.0], [474.0, 714.0]), ([389.0, 466.0], [435.0, 509.0]), ([316.0, 483.0], [372.0, 525.0]), ([399.0, 296.0], [440.0, 358.0]), ([335.0, 244.0], [380.0, 292.0]), ([454.0, 284.0], [493.0, 339.0]), ([526.0, 286.0], [578.0, 345.0]), ([573.0, 114.0], [626.0, 155.0]), ([743.0, 133.0], [781.0, 182.0])]",0.5209978254383694
1724,136,72,"[([426.0, 653.0], [477.0, 718.0]), ([321.0, 478.0], [359.0, 520.0]), ([393.0, 455.0], [424.0, 502.0]), ([340.0, 237.0], [374.0, 289.0]), ([391.0, 298.0], [429.0, 352.0]), ([449.0, 281.0], [491.0, 333.0]), ([525.0, 293.0], [567.0, 346.0]), ([668.0, 308.0], [706.0, 352.0]), ([746.0, 131.0], [786.0, 182.0]), ([578.0, 117.0], [615.0, 157.0])]",0.4887157543878963
1725,45,72,"[([345.0, 243.0], [372.0, 279.0]), ([395.0, 313.0], [430.0, 344.0]), ([399.0, 473.0], [422.0, 499.0]), ([323.0, 491.0], [348.0, 517.0]), ([422.0, 655.0], [482.0, 704.0]), ([536.0, 304.0], [572.0, 344.0]), ([585.0, 124.0], [608.0, 154.0]), ([749.0, 138.0], [784.0, 172.0]), ([670.0, 326.0], [692.0, 358.0])]",0.5095143623276951
1726,154,72,"[([345.0, 253.0], [376.0, 279.0]), ([453.0, 294.0], [480.0, 326.0]), ([392.0, 312.0], [431.0, 341.0]), ([581.0, 126.0], [612.0, 149.0]), ([742.0, 141.0], [785.0, 169.0]), ([531.0, 302.0], [567.0, 334.0]), ([669.0, 314.0], [677.0, 363.0]), ([386.0, 467.0], [408.0, 496.0]), ([323.0, 500.0], [351.0, 536.0])]",0.5655480214759356
1728,21,190,"[([193.0, 91.0], [300.0, 199.0])]",0.5126646934504498
1729,69,190,"[([209.0, 108.0], [291.0, 193.0])]",0.42874363666612403
1730,127,190,"[([150.0, 11.0], [312.0, 207.0])]",0.6688214679236285
1731,45,190,"[([204.0, 107.0], [285.0, 190.0])]",0.5095143623276951
1732,87,190,"[([203.0, 114.0], [294.0, 190.0]), ([981.0, 529.0], [1024.0, 586.0])]",0.46671161078811024
1733,111,190,"[([186.0, 102.0], [310.0, 204.0])]",0.4848545392991851
1734,58,190,"[([197.0, 79.0], [298.0, 199.0])]",0.5172593048717969
1735,68,190,"[([195.0, 90.0], [299.0, 207.0])]",0.5471391872185972
1736,132,190,"[([188.0, 53.0], [297.0, 205.0])]",0.47840705905014985
1737,104,159,"[([119.0, 137.0], [165.0, 204.0]), ([402.0, 135.0], [429.0, 192.0]), ([536.0, 129.0], [575.0, 177.0]), ([478.0, 83.0], [497.0, 107.0]), ([293.0, 97.0], [319.0, 122.0]), ([334.0, 65.0], [350.0, 80.0]), ([386.0, 64.0], [401.0, 82.0]), ([278.0, 62.0], [286.0, 75.0]), ([542.0, 83.0], [569.0, 99.0]), ([761.0, 204.0], [776.0, 286.0]), ([276.0, 135.0], [290.0, 161.0])]",0.6583622319037378
1738,132,159,"[([535.0, 116.0], [578.0, 177.0]), ([383.0, 121.0], [429.0, 197.0]), ([105.0, 121.0], [163.0, 207.0])]",0.47840705905014985
1739,141,159,"[([125.0, 124.0], [161.0, 198.0]), ([408.0, 126.0], [433.0, 195.0]), ([536.0, 113.0], [571.0, 170.0]), ([486.0, 79.0], [502.0, 104.0]), ([383.0, 62.0], [405.0, 81.0]), ([759.0, 202.0], [780.0, 278.0]), ([295.0, 87.0], [314.0, 123.0]), ([333.0, 58.0], [352.0, 80.0])]",0.5876560685685659
