,uid,sentence,sentenceId,parse
18,25,"These and other figures and comments have been reported in a special supplement of Sponsor magazine , a trade publication for radio and TV advertisers .",21,"(S1
  (S
    (NP
      (NP (DT These))
      (CC and)
      (NP (NP (JJ other) (NNS figures)) (CC and) (NP (NNS comments))))
    (VP
      (VBP have)
      (VP
        (VBN been)
        (VP
          (VBN reported)
          (PP
            (IN in)
            (NP
              (NP (DT a) (JJ special) (NN supplement))
              (PP
                (IN of)
                (NP
                  (NP (NN Sponsor) (NN magazine))
                  (, ,)
                  (NP (DT a) (NN trade) (NN publication))))))
          (PP
            (IN for)
            (NP (NN radio) (CC and) (NN TV) (NNS advertisers))))))
    (. .)))"
19,25,"He claimed in his attacks that Woodruff , with scurrilous underhandedness , had deliberately written an ambiguous bid that had so confused the honest members of the legislature that they had awarded him the contract without knowing what they were doing .",55,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBD claimed)
      (PP (IN in) (NP (PRP$ his) (NNS attacks)))
      (SBAR
        (IN that)
        (S
          (NP
            (NP (NNP Woodruff))
            (, ,)
            (PP (IN with) (NP (JJ scurrilous) (NN underhandedness)))
            (, ,))
          (VP
            (VBD had)
            (VP
              (ADVP (RB deliberately))
              (VBN written)
              (NP
                (NP (DT an) (JJ ambiguous) (NN bid))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (VP
                      (VBD had)
                      (VP
                        (ADVP (RB so))
                        (VBN confused)
                        (NP
                          (NP (DT the) (JJ honest) (NNS members))
                          (PP
                            (IN of)
                            (NP
                              (DT the)
                              (NN legislature)
                              (SBAR
                                (IN that)
                                (S
                                  (NP (PRP they))
                                  (VP
                                    (VBD had)
                                    (VP
                                      (VBN awarded)
                                      (NP (PRP him))
                                      (NP (DT the) (NN contract))
                                      (PP
                                        (IN without)
                                        (S
                                          (VP
                                            (VBG knowing)
                                            (SBAR
                                              (WHNP (WP what))
                                              (S
                                                (NP (PRP they))
                                                (VP
                                                  (VBD were)
                                                  (VP (VBG doing)))))))))))))))))))))))))
    (. .)))"
0,26,"`` Might get there faster walkin' '' , Lord drawled , `` seein' as how I got a busted front spring .",13,"(S1
  (S
    (S
      (`` ``)
      (VP
        (MD Might)
        (VP
          (VB get)
          (S (NP (EX there)) (ADJP (JJR faster) (NN walkin')))))
      ('' ''))
    (, ,)
    (NP (NNP Lord))
    (VP
      (VBD drawled)
      (, ,)
      (`` ``)
      (ADJP
        (JJ seein')
        (PP
          (IN as)
          (SBAR
            (WHADVP (WRB how))
            (S
              (NP (PRP I))
              (VP
                (VBD got)
                (NP (DT a) (JJ busted) (JJ front) (NN spring))))))))
    (. .)))"
1,26,"There was no money for tuition , for clothes , for all the things you apparently take for granted .",82,"(S1
  (S
    (NP (EX There))
    (VP
      (VBD was)
      (NP (NP (DT no) (NN money)) (PP (IN for) (NP (NN tuition))))
      (, ,)
      (SBAR
        (IN for)
        (S
          (NP (NNS clothes))
          (, ,)
          (PP (IN for) (NP (PDT all) (DT the) (NNS things)))
          (NP (PRP you))
          (ADVP (RB apparently))
          (VP (VB take) (SBAR (IN for) (S (VP (VBN granted))))))))
    (. .)))"
2,26,Legislators who last year opposed placing aged-care under the social security system criticized the President's plan .,84,"(S1
  (S
    (NP
      (NP (NNS Legislators))
      (SBAR
        (WHNP (WP who))
        (S
          (NP (JJ last) (NN year))
          (VP (VBD opposed) (VP (VBG placing) (ADJP (JJ aged-care)))))))
    (PP
      (IN under)
      (NP (DT the) (JJ social) (NN security) (NN system)))
    (VP (VBD criticized) (NP (DT the) (NNP President's) (NN plan)))
    (. .)))"
3,26,"The defendant , William L. Stickney 3 , 23 , of 3211 Park pl. , Evanston , who pleaded guilty to reckless driving , also was ordered by Judge James Corcoran to attend the Evanston traffic school each Tuesday night for one month .",59,"(S1
  (S
    (NP
      (NP (DT The) (NN defendant))
      (, ,)
      (NP
        (NP
          (NNP William)
          (NNP L.)
          (NNP Stickney)
          (CD 3)
          (, ,)
          (CD 23)
          (, ,))
        (PP
          (IN of)
          (NP
            (NP (CD 3211))
            (NML (NNP Park) (NNP pl.) (, ,) (NNP Evanston) (, ,))))
        (SBAR
          (WHNP (WP who))
          (S
            (VP
              (VBD pleaded)
              (ADJP
                (JJ guilty)
                (PP (TO to) (NP (JJ reckless) (NN driving))))))))
      (, ,))
    (ADVP (RB also))
    (VP
      (VBD was)
      (VP
        (VBN ordered)
        (PP (IN by) (NP (NNP Judge) (NNP James) (NNP Corcoran)))
        (S
          (VP
            (TO to)
            (VP
              (VB attend)
              (NP (DT the) (NNP Evanston) (NN traffic) (NN school))
              (NP (DT each) (NNP Tuesday) (NN night))
              (PP (IN for) (NP (CD one) (NN month))))))))
    (. .)))"
4,26,This was the Greek word most often translated as `` baptism '' .,87,"(S1
  (S
    (NP (DT This))
    (VP
      (VBD was)
      (S
        (NP (DT the) (JJ Greek) (NN word))
        (ADJP (RBS most) (RB often) (VBN translated))
        (PP (IN as) (NP (`` ``) (NN baptism) ('' '')))))
    (. .)))"
5,26,"My lovely caller -- Joyce Holland was her name -- had previously done three filmed commercials for zing , and this evening , the fourth , a super production , had been filmed at the home of Louis Thor .",5,"(S1
  (S
    (S
      (NP (PRP$ My) (JJ lovely) (NN caller))
      (PRN
        (: --)
        (S
          (NP (NNP Joyce) (NNP Holland))
          (VP (VBD was) (NP (PRP$ her) (NN name))))
        (: --))
      (VP
        (VBD had)
        (ADVP (RB previously))
        (VP
          (VBN done)
          (NP (CD three) (VBN filmed) (NNS commercials))
          (PP (IN for) (S (VP (VBG zing)))))))
    (, ,)
    (CC and)
    (S
      (NP
        (NP
          (NP (DT this) (NN evening))
          (, ,)
          (NP (DT the) (JJ fourth)))
        (, ,)
        (NP (DT a) (JJ super) (NN production))
        (, ,))
      (VP
        (VBD had)
        (VP
          (VBN been)
          (VP
            (VBN filmed)
            (PP
              (IN at)
              (NP
                (NP (DT the) (NN home))
                (PP (IN of) (NP (NNP Louis) (NNP Thor)))))))))
    (. .)))"
6,26,"`` You do not know me '' , she said in good English , `` but my mother was your governess in Philadelphia when you were a child '' .",57,"(S1
  (S
    (S
      (`` ``)
      (NP (PRP You))
      (VP (VBP do) (RB not) (VP (VB know) (NP (PRP me))))
      ('' ''))
    (, ,)
    (NP (PRP she))
    (VP
      (VBD said)
      (PP (IN in) (NP (JJ good) (NNP English)))
      (, ,)
      (`` ``)
      (S
        (CC but)
        (NP (PRP$ my) (NN mother))
        (VP
          (VBD was)
          (NP
            (NP (PRP$ your) (NN governess))
            (PP (IN in) (NP (NNP Philadelphia)))
            (SBAR
              (WHADVP (WRB when))
              (S
                (NP (PRP you))
                (VP (VBD were) (NP (DT a) (NN child))))))))
      ('' ''))
    (. .)))"
7,26,"Police theorize that a combination of dope , drink and drugs killed her .",4,"(S1
  (S
    (NP (NNS Police))
    (VP
      (VBD theorize)
      (SBAR
        (IN that)
        (S
          (NP
            (NP
              (NP (DT a) (NN combination))
              (PP (IN of) (NP (NN dope))))
            (, ,)
            (NP (NN drink))
            (CC and)
            (NP (NNS drugs)))
          (VP (VBD killed) (NP (PRP her))))))
    (. .)))"
8,26,"I took another sidelong glance at the other registration card , then took the key to Unit 13 that she had given me and went down long enough to park the car .",61,"(S1
  (S
    (S
      (NP (PRP I))
      (VP
        (VBD took)
        (NP (DT another) (JJ sidelong) (NN glance))
        (PP
          (IN at)
          (NP (DT the) (JJ other) (NN registration) (NN card)))))
    (, ,)
    (ADVP (RB then))
    (S
      (VP
        (VBD took)
        (NP
          (NP (DT the) (NN key))
          (PP (TO to) (NP (NNP Unit) (CD 13))))
        (SBAR
          (IN that)
          (S
            (NP (PRP she))
            (VP
              (VP (VBD had) (VP (VBN given) (NP (PRP me))))
              (CC and)
              (VP
                (VBD went)
                (ADVP (RB down))
                (ADJP
                  (JJ long)
                  (RB enough)
                  (S
                    (VP
                      (TO to)
                      (VP (VB park) (NP (DT the) (NN car))))))))))))
    (. .)))"
